feat_000,feat_001,feat_002,feat_003,feat_004,feat_005,feat_006,feat_007,feat_008,feat_009,feat_010,feat_011,feat_012,feat_013,feat_014,feat_015,feat_016,feat_017,feat_018,feat_019,feat_020,feat_021,feat_022,feat_023,feat_024,feat_025,feat_026,feat_027,feat_028,feat_029,feat_030,feat_031,feat_032,feat_033,feat_034,feat_035,feat_036,feat_037,feat_038,feat_039,feat_040,feat_041,feat_042,feat_043,feat_044,feat_045,feat_046,feat_047,feat_048,feat_049,feat_050,feat_051,feat_052,feat_053,feat_054,feat_055,feat_056,feat_057,feat_058,feat_059,feat_060,feat_061,feat_062,feat_063,feat_064,feat_065,feat_066,feat_067,feat_068,feat_069,feat_070,feat_071,feat_072,feat_073,feat_074,feat_075,feat_076,feat_077,feat_078,feat_079,feat_080,feat_081,feat_082,feat_083,feat_084,feat_085,feat_086,feat_087,feat_088,feat_089,feat_090,feat_091,feat_092,feat_093,feat_094,feat_095,feat_096,feat_097,feat_098,feat_099,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128,feat_129,feat_130,feat_131,feat_132,feat_133,feat_134,feat_135,feat_136,feat_137,feat_138,feat_139,feat_140,feat_141,feat_142,feat_143,feat_144,feat_145,feat_146,feat_147,feat_148,feat_149,feat_150,feat_151,feat_152,feat_153,feat_154,feat_155,feat_156,feat_157,feat_158,feat_159,feat_160,feat_161,feat_162,feat_163,feat_164,feat_165,feat_166,feat_167,feat_168,feat_169,feat_170,feat_171,feat_172,feat_173,feat_174,feat_175,feat_176,feat_177,feat_178,feat_179,feat_180,feat_181,feat_182,feat_183,feat_184,feat_185,feat_186,feat_187,feat_188,feat_189,feat_190,feat_191,feat_192,feat_193,feat_194,feat_195,feat_196,feat_197,feat_198,feat_199,label
0.693077147,0.5661191344,1.079808831,0.8447342515,2.772718906,2.453698635,1.856065035,1.669794679,2.274382114,3.62391758,3.108653784,1.398953557,1.524425149,1.960713744,1.641087413,1.325588822,0.863927424,1.720092773,2.789688587,2.632465363,3.006623745,2.465338469,2.700036764,2.112067461,3.178227425,4.220188141,3.725055456,3.618919611,3.125856161,4.390265942,4.286827564,3.694526434,2.493721008,2.378161192,3.034123659,3.378941059,1.889536619,1.789075851,2.252935886,3.361760616,3.161010981,2.954871655,1.792998433,2.870169878,3.673602104,3.318716526,3.304487705,2.421335936,3.255481958,3.794635534,3.77164197,3.284114361,3.163765669,3.995419502,3.955825329,3.453226328,2.70338583,2.31943965,1.880853176,1.765338302,1.599808812,1.859835505,1.66125977,2.115218401,2.100471735,1.644313693,1.629531503,1.501321554,1.934511662,1.81088829,1.812464714,1.472829819,1.194102883,1.646468401,1.82173121,1.601830602,1.493431568,1.045547843,1.607795835,1.547564268,1.20955801,1.11858809,0.9061208367,1.017477512,1.272454858,1.338936925,1.097854137,1.279372931,1.534597874,1.244495034,1.687930107,1.438371301,1.409074426,1.727774978,1.238980293,1.661161423,1.261614323,1.874839902,1.582452178,1.444034815,1.011302233,1.109712601,1.010445714,0.5908945203,0.4501359165,0.6815751791,1.565955043,1.627563477,1.826576471,1.771626949,1.274837732,1.594984651,1.911521077,2.013953447,1.631578207,1.647602916,1.73415792,1.96617043,2.005740404,1.333469033,1.139025927,0.8338417411,1.163080215,1.28744936,1.039254546,0.6412220001,0.5004022717,0.4132497013,0.4661960006,0.3450270295,0.5101311803,0.6825197339,1.00272274,1.090478659,1.245492935,1.132517815,1.549369216,1.530858636,1.430108666,1.247313857,0.9483221769,1.470093727,0.7594524026,0.5133650899,0.586342454,0.7542300224,0.6989405751,0.8439318538,0.4864994287,0.6112862825,0.8152299523,0.5321141481,0.744148016,0.9024070501,0.5333788991,0.7858979702,0.7710390091,0.6234195232,0.2747365236,0.2230596244,0.1826337427,0.1450264752,0.1537739933,0.06552053243,0.0513426289,0.08659716696,0.04593104869,0.04445918649,0.02730480209,0.02746820636,0.0170363877,0.02112944424,0.01200055797,0.01406577509,0.0135824075,0.01485782489,0.03335522115,0.03577043861,0.04480294511,0.03009253554,0.03824992105,0.04091918096,0.02869344316,0.04514033347,0.02843237668,0.01376153622,0.01717500761,0.01168153901,0.01789710857,0.01126315352,0.004999127239,0.004025648814,0.003086628392,0.008825011551,0.0161716342,0.00747245457,0.00438536983,0.006682871375,0.007088104263,0.007887577638,takana
0.4305675924,0.7012807727,0.8898507953,1.046121716,2.442934752,2.460450888,1.726524949,1.345044017,1.652753592,2.944343328,3.068111658,1.315680027,1.120106816,1.642512918,1.191745758,1.386532068,1.00477767,1.998395085,2.492503405,2.408792496,3.386070728,2.482593298,2.494072914,2.202130318,2.78207612,4.426696301,3.560468197,3.44415617,2.964523792,3.374724627,4.361567974,4.007517815,2.351246119,2.281337023,2.357946157,3.38058877,2.035650015,1.980206251,1.991576672,3.280293703,3.006670713,3.177044153,2.189234734,2.923318624,3.455882788,3.227914572,3.779156685,3.078543901,3.085070372,3.154704809,3.97487545,4.036840439,3.775590181,3.071025848,3.023050785,3.700938225,3.58651948,2.756182194,1.558894038,1.842507005,1.576449871,1.900813699,2.072660446,1.131995797,1.851266265,2.441286802,2.32380867,2.032855988,1.188717365,1.342422247,1.900460005,1.937350988,1.774822831,1.266282916,1.637472987,2.080218077,1.99014616,1.676281571,1.338099718,1.400279045,1.125257373,1.280660629,1.210176706,1.359015942,1.51936686,1.443420887,1.441032648,1.604066014,1.905241489,1.691231728,1.536860824,1.684036493,1.751132607,2.043856621,1.517944455,1.607539773,1.569002151,1.790952086,1.444477201,0.8916137218,0.6037217379,1.175665975,0.7389463782,0.5579611063,0.3684926331,0.6620607376,1.432792306,1.322884679,1.722172737,1.676514506,1.389960885,1.978598237,2.153009176,2.107066631,1.700999856,1.873305082,2.018074036,1.745165348,1.907498837,1.518465877,1.527309179,1.640678644,1.61992836,1.675162435,1.393821955,0.763843298,0.8432180285,0.552241087,0.5867681503,0.3356572986,0.7797451019,0.9040680528,1.210158825,1.230866909,1.599682689,1.238868356,1.645843148,1.454820991,1.551389694,1.733486652,0.9123809934,1.598584414,0.895614624,0.6740495563,0.848652184,0.7587073445,0.8748414516,0.7074477673,0.647597909,1.30720973,0.7994542718,0.7746812701,0.7679740787,1.188888073,0.6305000782,0.43838346,0.8318207264,0.5334530473,0.3754575253,0.3732793927,0.3166651726,0.2421202809,0.2086301446,0.1113234833,0.07381312549,0.05998343229,0.09097716212,0.08523548394,0.0943749845,0.04742436484,0.04552640393,0.08830169588,0.05122612789,0.06879004836,0.04998962209,0.05858419836,0.06491541862,0.0914113149,0.05657171831,0.04614552483,0.05089182779,0.05092580244,0.07696714252,0.04919950292,0.04656811804,0.03141691163,0.02991209179,0.04974801838,0.05665761232,0.02229539864,0.01425705012,0.005323191639,0.0077385162,0.008001782,0.01911536045,0.009719654918,0.01531957462,0.02180906013,0.01414844394,0.01291754656,takana
0.7609034181,0.7351914048,0.9902736545,1.114548326,2.937558651,2.21263504,1.60051775,1.408751369,2.83975482,3.98681736,2.715701818,1.440521598,1.457675576,2.537325621,1.820008278,0.9111922383,1.212702632,2.269285202,2.606096506,2.967300653,2.417129517,2.879189968,2.323716879,2.366525888,3.572573662,3.891817808,3.721796989,3.335359097,3.545428276,4.91936779,4.365543842,3.299604177,2.308779716,2.477779865,3.387736082,3.309644699,1.6507653,1.951162696,2.695546865,3.656223774,3.115980148,2.908222675,2.452944994,3.727922916,3.765069962,3.518371105,2.768289328,3.320237637,3.697813749,3.986171246,3.911318302,2.49835062,3.760979891,4.049507618,3.915291309,3.312710285,2.616520643,2.681449175,2.298259258,2.296169519,1.842587709,1.412009478,1.912708402,1.968091488,1.89645648,1.702287912,1.373936176,1.220596552,1.272345781,1.72902751,1.566463113,1.535690069,1.41233623,1.427893877,1.992204547,1.372827411,1.21170032,1.015379548,1.511658907,1.351403594,1.178134441,0.8217585087,0.8148973584,1.182199955,1.341262221,1.430737019,0.7419084311,1.35731113,1.296818137,1.598059654,1.823533893,1.432823062,1.517830133,1.325288892,1.43394959,1.522673368,1.345754623,1.414826632,1.352020502,1.226400137,1.14302516,0.8204432726,0.3760042191,0.4775370359,0.2609574199,0.5891305804,1.127549171,0.7878895998,1.294004679,1.343942046,0.638718605,0.60829252,0.6540983319,1.533295393,1.239702821,1.174124599,1.083068132,1.180614114,1.368772864,0.7770394087,0.7077022195,0.7680939436,0.8775927424,0.9544221759,0.7608664036,0.587710917,0.5153779984,0.2989289165,0.2732859552,0.3539887071,0.6153347492,0.6322946548,0.6882472038,0.7514774799,0.8994202614,1.187188864,1.255469561,0.7279728651,0.7206608653,1.095628619,0.6804137826,0.7134905457,0.163635239,0.2318039984,0.4903785586,0.4714552164,0.1906499416,0.1444291323,0.1656208783,0.2545736134,0.1732174754,0.06681793183,0.3120655417,0.2658956647,0.1342417151,0.1139216125,0.1976264864,0.1831890345,0.1318667531,0.1359205693,0.1134981886,0.1389494091,0.056831453,0.05235157534,0.05217276886,0.1283300221,0.06928724796,0.09990958124,0.1387726963,0.06031503156,0.04550872743,0.07368144393,0.03400469571,0.04225374013,0.09134709835,0.0391693078,0.03396077454,0.04680424184,0.05895094946,0.03868286312,0.02909947187,0.02747065201,0.05215798691,0.04161677882,0.027684398,0.02146664076,0.0476247929,0.03165898845,0.02656835131,0.01327800285,0.009575796314,0.01400712784,0.01131292712,0.01300953608,0.01536525507,0.01402711961,0.01631583087,0.02528387308,0.01787399128,0.02362424694,takana
1.167717218,1.59498167,1.16145885,1.413999677,3.741885424,3.233715296,1.676255584,1.888225675,3.508487701,4.389744282,3.914473057,2.232680798,2.466832638,3.064139366,2.345750809,2.22971797,1.538349867,2.725878,3.303849459,2.755936623,3.724536896,2.713866711,3.290295362,2.565884113,2.934210062,4.708127499,3.863396168,3.777973175,3.152081251,3.595720053,4.833622932,4.120636463,2.895578623,2.922667742,2.488130808,3.769915581,2.102590084,2.101258278,2.433724642,3.433886051,3.769594193,3.575479031,2.532836199,2.668710947,3.702945948,4.025979042,3.764932871,2.799361706,3.290697336,3.938398361,4.527727604,4.158996105,2.952860117,3.557244301,3.395766497,4.140009403,3.493579149,2.85542798,2.231875658,2.228679657,1.738889098,2.442331791,2.184199333,1.618402362,2.187500238,2.741481066,2.547017574,1.79826653,1.634326816,1.36649096,2.186280727,2.463599443,1.490718365,1.675989985,2.028296947,2.342811346,2.507644415,1.71294415,1.396456838,1.667797327,1.699783564,1.795529485,1.280548692,1.062517166,1.51255846,1.692029238,1.906072021,1.525449991,1.735040069,1.621771693,1.760297298,2.090629101,1.836556196,1.757088423,1.634287119,1.903647304,1.84276557,2.297522545,1.782325506,1.618995309,1.318653703,1.571456194,1.447836518,0.8799510598,0.5853984356,0.745187521,2.183666468,1.828237176,1.290351629,1.367693305,1.282176614,1.973408222,2.249269485,1.40130496,1.220350623,1.777019024,2.035331011,2.006517887,1.650692105,1.005899787,1.171355724,1.544402242,1.61120522,1.319971681,0.9040386081,0.5535254478,0.7353463173,0.3478437662,0.418725729,0.4383433461,0.5897419453,0.9463599324,1.085847497,0.9201651812,1.175864458,1.13721621,1.621307969,1.293883562,1.359658003,1.118360639,0.8570936322,1.109489799,0.7108299732,0.4106147289,0.4217416346,0.5819346905,0.6564388871,0.5109059215,0.4224343002,0.4704400897,0.6666551828,0.4840713441,0.6349649429,0.6262684464,0.6022652984,0.9347788095,0.6890803576,0.5750054717,0.4772841036,0.7914606333,0.4427002072,0.3704134226,0.3214767873,0.1901067048,0.2145564556,0.1963171959,0.1233408228,0.1164032519,0.1231748164,0.05865855515,0.05357763171,0.05860627815,0.0463793762,0.05844780803,0.03411141783,0.03453934938,0.055614952,0.05014329404,0.04495028034,0.0420316793,0.03114192002,0.05639135092,0.05833877996,0.02643064968,0.02875478752,0.02183554135,0.01778887399,0.02156918682,0.01051867753,0.007769777905,0.005911366083,0.004854075611,0.003201439511,0.004664129112,0.003017183859,0.003641712479,0.002761397976,0.00512567535,0.002584141213,0.006796512753,takana
1.256736755,1.68504405,1.450085998,1.313749194,2.405709028,3.736123085,1.830947161,1.48177588,1.907073379,3.752653599,4.555840015,1.749962211,1.42449224,1.509676337,2.37361002,2.34343791,1.850186586,2.182854652,2.832077742,3.59437108,3.508927584,4.07872057,2.358525991,2.017975092,3.518845797,3.432777643,4.816282749,3.257571697,3.192876577,5.06629324,3.21796608,4.483394623,3.913565159,2.021705627,3.694841862,2.954236507,3.517975807,3.406922579,1.887199402,3.354138613,2.839097738,2.87518549,3.310149431,2.022870779,3.753038883,2.466867447,2.929533243,4.463816643,3.874623537,4.231668472,3.155988693,3.678000927,4.720806122,4.033494949,2.776685238,2.072871685,2.42065382,2.895228863,3.205269575,2.009142876,1.767835855,1.117094874,2.307623625,2.870787859,2.077337265,1.443912387,1.26696682,2.244602203,2.971642733,2.407761097,1.549068451,1.868942976,1.667384863,2.623139858,2.931825399,1.795658469,1.830576181,1.730727315,2.288997173,2.45060277,1.649732947,1.386876464,1.23340261,2.057366848,2.253031492,1.48277247,1.375503302,1.142741203,1.880598545,1.933146238,1.937771797,1.349098444,1.130022526,1.986578822,1.872441292,1.953898311,1.224388957,1.47959435,2.365162134,2.203409195,2.372879744,1.802860022,1.532344937,1.944613099,2.137583733,2.423387289,2.195354939,1.145343304,1.251206279,1.753322363,2.198585272,1.896829367,1.365396976,1.204734683,0.9336438179,1.290864468,1.503365517,1.719558597,1.235086441,1.3712641,0.7625499368,1.107218623,0.9649639726,0.8428310752,0.71244663,0.806638062,0.6897449493,1.605554819,1.813491583,1.022024035,1.05316925,1.892923474,1.778851032,1.490860224,1.399010062,1.383672357,1.339596748,1.030145288,1.137335777,0.5389406681,0.8274979591,0.6804073453,1.099555731,1.546998739,1.301379681,1.025221467,1.430528045,1.348884344,1.576701522,1.609812021,1.633525491,1.806543469,1.797297955,1.451323748,0.855156064,1.07341969,1.226112485,1.045178175,0.8468820453,0.6930859685,0.7351709008,0.8065847158,0.9876376987,0.8097786903,0.5341953039,0.4520172477,0.2797831297,0.9543337822,0.5463315845,0.359198004,0.3212846518,0.335526228,0.638297379,0.5497777462,0.3143055737,0.4780336022,0.3584346771,0.4894627631,0.523162663,0.7146152258,0.7100474834,0.6382007599,0.5491632223,0.3468037248,0.2878349125,0.1466951817,0.1400188059,0.1381956935,0.1049370766,0.1113604903,0.05780284107,0.02737899683,0.03515607491,0.04438016564,0.02316966467,0.02428498305,0.02400434203,0.0296338778,0.02436213568,0.01694325544,takana
1.012745738,1.198353529,1.727148056,0.949238956,1.682385087,3.713387012,1.705375791,1.257129192,1.492736936,2.89797473,4.246119499,2.015677214,1.405123711,1.213476658,1.615463495,1.885136604,2.311635971,2.099009037,2.369452,2.248799562,2.931681871,4.099740505,2.267409325,1.564359665,2.845177412,3.614170074,4.259942532,4.163828373,2.941399574,4.25770092,4.022215366,3.400141478,4.716965675,1.849644542,3.185565948,2.888224602,2.493380308,3.497702837,2.877094507,2.476838827,3.069357395,2.279782772,2.691282034,3.471804142,3.159887075,2.849173307,2.625950336,3.334935188,4.537022591,3.743355751,3.508448124,3.612561226,3.181830883,4.69237709,3.784492493,1.862639785,1.830538869,1.896981597,2.746464491,2.927434206,1.212820172,0.8755582571,1.433448076,2.309538126,3.255834103,2.295513391,1.211444139,1.409641504,1.592321515,2.367083311,2.665928602,1.507845998,1.214250207,1.528655052,2.372204304,3.02509737,1.8559618,1.369393349,1.2810812,1.644544601,2.753308773,2.360744238,1.46577847,1.181110263,1.394690037,1.955399871,2.488531113,1.956988811,1.433263898,1.411217451,1.766378403,2.085066319,1.829027414,1.692676425,1.477787495,1.760403275,2.218477964,2.19420886,1.39162159,1.606568933,1.612276316,1.721295595,2.90242219,1.626856327,1.458952308,1.656021118,1.767120719,1.827051401,1.590310216,0.9130741358,1.254062414,1.156720877,1.530583024,2.208552837,0.6596183181,0.6260665655,0.888084054,1.363215327,2.060201883,1.497614503,0.3797714114,0.5804795623,0.6324096918,1.137598038,1.171923399,0.4767524898,0.4991995096,1.068405271,1.422958374,2.087190151,1.124286056,1.172022939,1.237314939,1.012677073,2.401340485,1.741286993,0.9319844842,0.5761412978,0.8601584435,1.342676282,1.632012963,0.5948578715,0.7217167616,1.170865774,1.399966002,1.818231344,1.120491266,0.6123819947,1.131121874,1.370910048,1.715937614,1.238775969,0.6445397139,0.7274566889,0.6780828834,0.6615027785,0.8693928719,0.38600263,0.3844431639,0.3110304475,0.4828089476,0.5829896927,0.3986230493,0.2312506288,0.2917233706,0.2590273321,0.3914017379,0.5555009246,0.2020478696,0.181893602,0.1212988719,0.2006689012,0.3488144577,0.2517677248,0.1713222116,0.2777345479,0.2995153964,0.474732995,0.6645056009,0.3013421297,0.3645288646,0.2994772792,0.3011108637,0.5981836915,0.2757340074,0.2573634088,0.179782182,0.1504994184,0.1481953561,0.06542250514,0.06776478142,0.05758840218,0.05318883434,0.03159080446,0.03185847029,0.01472890377,0.05346530676,0.03078463115,0.02455836348,0.02822401375,takana
0.6315414906,0.5789349079,0.6250242591,0.5224531889,0.86555022,2.919921398,1.371568084,0.8750832081,0.9499522448,2.35448885,3.616922379,1.758068204,1.159191132,0.9024577141,1.126867771,1.676879525,1.58545804,1.821109176,2.252380133,2.083528757,2.81611371,3.758709908,2.432575941,1.963780165,2.551016569,3.52041769,4.182731628,3.612906456,2.833157301,4.209155083,4.032496929,3.545900345,4.131714821,1.580149889,2.645231247,2.902818203,2.101742983,3.113483429,2.383969069,2.608020067,3.24469018,2.22869873,2.523871183,2.753225565,2.672520161,2.797214746,2.377580166,3.214476347,4.044626713,3.419849873,3.530492544,2.933856964,3.431199551,4.321871281,3.310303211,1.596076608,1.417568684,1.943200469,2.540512085,2.295525074,1.345667362,0.8258846402,1.736733198,2.674951792,2.394160986,1.731814981,0.8224484324,0.9512587786,1.627591968,2.419690371,2.060354233,1.323317051,0.8809880614,1.571377397,2.488590479,2.072034121,1.62251687,0.7986645699,1.030920386,1.703417659,1.986916661,1.771212935,0.9842380881,1.276642323,1.341864347,1.244978189,1.654100299,1.776460648,1.024183512,1.477992177,1.857036352,1.489866376,1.746622324,1.145359516,1.240858912,1.696567774,1.550180674,1.261095166,0.4731156826,1.643009067,1.84589231,1.314301014,1.353469372,0.7899760604,1.112645268,1.294344187,1.621464252,1.09396255,1.032673836,0.5483109951,1.14276731,2.020427942,1.814367056,1.671774864,0.5704965591,0.4839710593,0.8417297006,1.541549087,1.395205736,1.191559434,0.2121265978,0.3857451081,0.9026654959,0.7642646432,0.4762906432,0.2968219817,0.2799129188,1.163064003,1.327101469,1.036108613,0.5803006887,0.7967482209,0.8950943947,1.154385686,1.547152758,0.973197341,0.5260542035,0.4580247104,0.9456503987,0.918844223,0.8629542589,0.6196405292,0.6436294913,1.392154694,1.604384065,1.211368084,1.37063849,0.7905214429,1.406799078,1.741165042,1.297344327,1.027706504,0.8617153764,1.209943056,0.9118083119,0.5720282793,0.4232098162,0.4182387888,0.4857958257,0.5022105575,0.4055501521,0.1710688323,0.1545776725,0.1028966233,0.2065911591,0.2512171865,0.1006188244,0.09027055651,0.0574468486,0.05679408833,0.07448799163,0.08508067578,0.05067889765,0.06961230934,0.08844856173,0.1476412714,0.2329904735,0.2058289796,0.2302400023,0.226564005,0.2683284581,0.3605777919,0.2887217999,0.3894266784,0.1527799517,0.204215005,0.1178807169,0.08407928795,0.06019226462,0.07732434571,0.06768994778,0.0284950491,0.02037145197,0.01753437705,0.01537875552,0.01022803225,0.01062950306,0.01817145199,0.007245688699,0.006514646113,takana
0.7248687744,0.9671885371,1.069406748,0.7383247018,1.104972601,3.133945465,1.557547092,1.031454086,1.008793116,2.400666475,3.952966928,2.08641839,1.469423294,1.125121474,1.0309726,1.427608848,2.051901817,1.737140775,2.42052865,1.890397668,2.71036911,3.788622856,2.575971127,1.995001674,2.387861729,3.814613581,4.126253128,4.204844475,2.993494749,3.636624813,4.428986073,3.314315796,4.238338947,1.676109552,1.606424689,2.719247103,2.32323575,3.514445066,3.008042574,1.85727787,3.125563383,2.250287771,2.205034494,3.429863691,2.3328619,3.14041996,2.721574068,3.407314062,4.489227295,3.9897995,3.912292719,3.631880522,2.978582144,4.321266174,3.927135706,2.070585489,2.077157021,1.191923141,2.168216705,2.280820608,1.631890535,0.9462307692,0.9697426558,1.889481783,2.623266935,2.377895355,1.389353633,1.176406741,1.281489849,2.229420185,2.540932417,1.834395766,1.53463006,1.178888798,1.975924611,2.532291412,2.061498404,1.478191257,0.9522296786,1.286299825,1.960502863,1.797269821,1.656527042,0.9230512977,0.9812194109,1.177394032,1.731433392,1.683611155,1.563925028,0.6205676794,1.562713623,1.543512821,1.617069244,1.855371475,0.7999137044,1.408811212,1.816280484,1.780896544,0.8898181915,0.8206939101,1.654175878,1.567158937,1.715955019,1.299405217,1.261850834,1.180403948,1.450579047,1.43445003,1.575085163,1.040290952,1.576234698,1.795265436,1.80827105,1.762044787,0.8039000034,0.5665202737,0.5852795243,1.410060883,1.556702375,1.47484386,0.4986312687,0.5930439234,0.5876851082,0.6776534319,0.7532447577,0.5338533521,0.4123448431,1.017195582,1.437601089,1.694037437,1.199239492,1.347033858,1.342876673,1.130221128,2.148342371,1.667728543,1.305432677,0.9413313866,0.9253284931,1.428588152,1.041579843,0.8804327846,1.32830143,1.5310992,1.560994625,1.308742523,1.605234504,0.9808260798,1.305309057,1.781949997,1.731452703,1.264645338,1.197703481,1.50954628,1.048981309,0.9232122898,0.6400984526,0.6851638556,0.286441952,0.3120978773,0.608930707,0.4513217211,0.3516288698,0.2341935337,0.4686251581,0.3617019951,0.2305618078,0.1902067959,0.09252791852,0.148170054,0.1258945316,0.1968026608,0.206839785,0.2066466659,0.1702890098,0.3087463677,0.3033667505,0.5096641779,0.6036917567,0.4155941904,0.7144347429,0.6450310349,0.4363692701,0.4609725177,0.5554571152,0.3210282326,0.3257480562,0.1986494213,0.277397275,0.1287042499,0.1859242618,0.2139070928,0.1056099385,0.06606977433,0.04202464223,0.04597946629,0.03845418617,0.03588881344,0.01847651415,0.02113926038,takana
0.6907581091,0.9776978493,1.139843822,0.8491134048,1.63133204,3.210932255,1.843462467,1.213492513,1.216069221,2.543020248,4.158255577,1.772991419,1.51327002,1.316705823,1.466552019,1.915647268,1.798794985,1.86432445,2.366009951,2.100589752,3.453626156,3.892725229,2.635575294,1.857935309,2.056323051,4.164104462,4.449337006,3.623274565,2.774185419,3.094438791,4.519223213,3.719848633,3.998295069,1.756226659,1.720253944,3.024441004,2.927460909,3.075812101,2.538785458,1.486504436,3.190690279,2.924381971,2.753437757,2.823902607,2.18813324,2.571144104,2.870252371,3.808162928,4.063854694,3.465229511,3.445540667,4.081216812,4.078352451,4.352909565,3.505137444,1.937667012,1.883572102,2.219673872,2.836610317,1.957107544,1.380600333,1.490694046,1.820178151,2.848478794,2.182547331,1.849064112,1.291635036,1.456596971,2.419514894,2.397883177,2.051680088,1.966221094,1.308367968,1.935572147,2.433904886,1.888322949,1.839120269,1.252593279,1.390865088,2.036378145,1.605188251,1.739478946,1.230977416,1.477727652,1.409744143,1.007125616,1.57223928,1.608017087,1.417188883,1.657371879,1.358410358,1.524497628,1.588600874,1.454508543,1.597929358,1.39110291,1.810657263,1.783370137,1.393995404,1.268243432,1.839635253,1.555765629,1.61940968,1.230871797,1.051524043,1.807468534,1.762013316,0.606535852,1.068681359,0.8857573271,1.90040803,2.200857162,1.432104588,1.26720643,0.6588854194,0.5038905144,1.440850854,1.5290519,1.020666242,1.303057313,0.4010025263,0.8816385269,0.6494837999,0.4518565834,0.5835003853,0.5367376208,0.4406165183,1.258939981,1.253198743,0.9976435304,0.9035107493,1.06268847,1.6131984,1.070036769,1.177405953,1.202520132,0.6424867511,0.6937615871,0.6304916143,0.6092953682,0.7499012351,0.5093652606,1.218003035,1.046839714,1.04792726,0.6311761737,1.427786827,1.094566584,1.660881877,1.521342039,1.07984674,1.271582842,1.637019277,1.785556912,0.8788918853,0.6459386945,0.5940319896,0.8831416965,0.8527890444,0.5665847063,0.4698904753,0.3662650883,0.5860024095,0.4880824983,0.4681509137,0.2471198887,0.1496770978,0.2920402884,0.2351898998,0.1794334799,0.1122965291,0.1068725511,0.1460997462,0.1800965369,0.1562345624,0.1699189544,0.194688946,0.2019931972,0.4209994972,0.2855577469,0.4314596355,0.2326221019,0.2579733133,0.2913738191,0.2198475897,0.1688926071,0.1199792475,0.0991037935,0.1636730433,0.09894554317,0.07325319201,0.04090281576,0.01860916987,0.03026119806,0.01924143173,0.01332154963,0.01484369114,0.01372355036,0.01137157064,0.009519274347,takana
0.5567063689,1.344038844,1.264725447,0.8935874701,1.534079194,3.347126961,1.964926004,1.425366521,1.402371883,2.955157042,4.221131802,2.004542589,1.536813021,1.059026718,1.217330813,1.761123538,1.945973873,1.678988576,2.289246082,2.058598995,3.015113115,3.777509451,2.411900043,1.788021564,2.451148748,3.880910397,4.033602238,3.883443117,2.847314119,3.962502241,4.549266815,3.276839972,4.30321455,1.716556787,2.333758116,3.280349731,2.267834187,3.308036804,2.597249031,2.481798887,3.547717094,2.45642066,2.519011974,3.12227869,2.712691784,3.145742893,2.605819464,3.31351614,4.311331272,3.625958204,3.759105206,3.617149353,3.170012474,4.622579098,3.646380663,2.334275007,1.887868881,1.408703804,2.144756079,2.359118223,1.928758264,1.157621264,1.327532411,1.894805431,2.485061169,2.06024456,1.288707256,1.232285857,1.293160439,2.434631109,2.364827633,1.575830698,1.261017084,1.25907743,1.992057085,2.076501608,1.442909837,1.360290647,0.8084908128,1.448073864,2.165554047,1.419983029,1.249663234,0.988861084,0.6841606498,1.380302191,1.295315266,1.308778524,1.28437829,0.9058817625,1.597392797,1.206774235,1.058501005,1.561245322,1.033853889,1.747702718,1.437461376,1.382108331,1.270515561,1.079394221,2.225119829,1.41315937,1.317996979,0.9826675653,0.8511243463,1.471093178,1.299725056,0.9740325809,0.9424175024,0.8676165938,1.22818625,1.822569728,1.857299805,1.68590951,0.7027903199,0.695792079,0.7918993235,1.636345387,1.581552148,1.235726476,0.4542169273,0.6597415805,0.5813108087,0.6698257923,0.4576285183,0.4118412137,0.4033531547,0.9284906387,1.527032137,1.181507111,0.8594369292,1.175750971,1.003269553,1.201054573,1.654499769,1.225309849,0.8691545129,0.7453529835,0.8380576968,1.180611491,1.117905974,0.6023229957,0.8881751299,1.124741793,1.345661759,1.083407164,1.124666095,0.9086239338,1.172068,1.939524889,1.983344913,1.284098268,1.328848362,1.789182544,1.322073936,1.24082005,0.8787862062,0.8313450813,0.701749146,0.7439250946,1.038691282,0.7983646393,0.5644548535,0.3301104903,0.4393667281,0.522870779,0.3596744239,0.3841727674,0.1908290684,0.2131493539,0.2413560599,0.347874254,0.1626794189,0.1600836813,0.2007173896,0.239423871,0.3592283726,0.5825985074,0.620446384,0.2893041968,0.4701136649,0.7940578461,0.8027112484,0.3953660131,0.5262297988,0.2016568482,0.2041677684,0.7420561314,0.4839363992,0.3223200142,0.2056306005,0.1622754186,0.1357736439,0.04201072827,0.05639185384,0.1023596153,0.09093357623,0.0801044926,0.1450542361,0.06000736356,takana
